,asin,rating,title,title_len,vote,summary_len,category_count,review_count,verified_true_ratio,also_buy_count,also_view_count,brand,main_cat,price,rankElectronics,review_text_len,percentage_positive
5041,B00S15AFRE,3.7777777777777777,CWK&reg; 12 Cell 8800mAh High-Capacity Battery for Toshiba Satellite PA5024U-1BRS S855-S5268 S855 S855-045 S855-S5265 PA5109U-1BRS_Toshiba Satellite C50D-A-10E USA C55t-A5247 Toshiba Satellite L800 L800D PABAS262 PA5023U-1BRS C800 C805 C845 C855 C875 PA5025U-1BRS C805-C12B C805-C15R C805D-T08B C805D-S25R C800D-K05B C800D-1001U C800D-1002 C800D-1003 Toshiba Satellite C55t-A5287 C55Dt-A5250 C55Dt-A5307 C55 C55Dt PA5109U-1BR PA5024U-1BRS,48,,7,9,9,0.8888888888888888,9,9,CWK&reg;,Computers,24.47,233041.0,51.44444444444444,0.5555555555555556
5042,B00S1KJE4E,4.28,Sony SA-W2500 Performance Line 100 Watt Subwoofer (Certified Refurbished),9,3.5,2,25,25,1.0,25,25,Sony,Home Audio & Theater,3.76,149472.0,52.6,0.88
5043,B00S2N49Z4,4.75,Klipsch RP-260F  Floorstanding Speaker - Ebony ( Single unit ),10,3.0,10,8,8,0.875,8,8,Klipsch,Home Audio & Theater,12.95,14894.0,79.25,1.0
5044,B00S2N4BDO,4.777777777777778,Klipsch RP-250F  Floorstanding Speaker - Ebony (Each),7,2.6666666666666665,1,9,9,0.8888888888888888,9,9,Klipsch,Home Audio & Theater,12.27,41171.0,55.55555555555556,1.0
5045,B00S2N4E1I,4.958333333333333,Klipsch RP-280F  Floorstanding Speaker - Ebony (Each),7,9.035714285714286,7,48,48,0.7083333333333334,48,48,Klipsch,Home Audio & Theater,403.55,21416.0,155.02083333333334,0.9791666666666666
5046,B00S3OMQFM,3.0,Lightinthebox Novatek HD 1080P Car DVR Vehicle Camera Recorder Dash Cam G-sensor HDMI GS8000L,14,7.0,1,27,27,0.9629629629629629,27,27,LightInTheBox,Car Electronics,13.36,180089.0,90.14814814814815,0.48148148148148145
5047,B00S4H4B1A,5.0,Klipsch RP-450C  Center Channel Speaker - Cherry,7,6.5,2,11,11,0.7272727272727273,11,11,Klipsch,Home Audio & Theater,16.88,118288.0,57.0,1.0
5048,B00S4H806C,4.8,Klipsch RP-440C  Center Channel Speaker - Cherry,7,5.75,6,10,10,1.0,10,10,Klipsch,Home Audio & Theater,16.51,83693.0,53.8,1.0
5049,B00S4HBWJY,4.644444444444445,Klipsch RP-250C  Center Channel Speaker - Cherry,7,6.785714285714286,11,45,45,0.8888888888888888,45,45,Klipsch,Home Audio & Theater,12.8,110300.0,66.77777777777777,0.9111111111111111
5050,B00S4HE1QA,5.0,Klipsch RP-250S  Surround Speaker (Each),5,8.2,6,15,15,0.8666666666666667,15,15,Klipsch,Home Audio & Theater,12.61,57288.0,35.666666666666664,1.0
5051,B00S4HHUOA,4.636363636363637,Klipsch RP-240S  Surround Speaker (Each),5,10.4,3,22,22,0.9090909090909091,22,22,Klipsch,Home Audio & Theater,250.39,87630.0,72.0909090909091,0.8181818181818182
5052,B00S5NOF5U,3.5555555555555554,"Google Nexus 9 Tablet 8.9-Inch, 32GB, Black, Wi-Fi (Certified Refurbished)",10,15.5,2,9,9,0.8888888888888888,9,9,HTC,Computers,24.95,30203.0,89.66666666666667,0.5555555555555556
5053,B00S5W53J8,3.0,CWK&reg; New Replacement Laptop Notebook Battery for Lenovo IdeaPad Z580 Series G400 Series G485 Series G580 Series L116Y01 L11S6F01 ASM 45N1048 FRU 45N1049 121500049 L11S6Y01 V480 W560 V580 Essential G485 G585 E49 L11M6Y01 L11N6Y01 G480 G485 G585 G580 Y480 Y480N Y485 Y485N Y480P Y580 G480 Series G585 Series Y480 Series L11L6F01 L11P6R01,52,,2,5,5,1.0,5,5,CWK&reg;,Computers,68.99,350345.0,38.4,0.8
5054,B00S5ZH7GC,4.2,"LuguLake Handheld Multi-function Bluetooth Speaker PA System with Power Bass, FM Radio, Mic Input, Karaoke, USB/TF Readers, TWS, Remote Control and High Battery Capacity Boombox-Vintage Retro Style",27,4.333333333333333,2,5,5,1.0,5,5,LuguLake,All Electronics,3.77,56669.0,176.8,0.8
5055,B00S6IO0NG,4.385416666666667,"USB Mount Cable - Rerii 2M 6 Feet USB and 3.5mm Aux Extention Mount, Flush, Dash, Panel Mount Cable for Car, Boat, Motorcycle",23,4.666666666666667,2,96,96,1.0,96,96,Rerii,Car Electronics,9.99,8146.0,43.395833333333336,0.8229166666666666
5056,B00S6NN3OS,5.0,"Sony FDRAX33 FDR-AX33 FDR-AX33/B AX33 4K HD Video Recording Handycam Camcorder Bundle With 2 High Capacity Spare Batteries, 32GB High Speed Card, Full Sized Tripod and More",27,,2,4,4,1.0,4,4,Sony,All Electronics,63.79,83580.0,16.0,1.0
5057,B00S7G1TW2,4.666666666666667,"Clarion EQS755 7-Band Car Audio Graphic Equalizer with Front 3.5mm Auxiliary Input, Rear RCA Auxiliary Input and High Level Speaker Inputs",21,5.222222222222222,2,33,33,0.9696969696969697,33,33,Clarion,Car Electronics,7.43,4436.0,27.272727272727273,0.8787878787878788
5058,B00S7G1UG2,4.0,Clarion NX405 2-Din DVD Multimedia Station with Built-in Navigation and 6-Inch Touch Panel Control,14,3.0,2,7,7,0.8571428571428571,7,7,Clarion,Car Electronics,500.0,90819.0,134.0,0.7142857142857143
5059,B00S7WIHYY,3.7142857142857144,ZTHY Compatible New Ap13g3n Laptop Battery Replacement for Acer Iconia W3-810 Tablet 8' Series 3.7v 6800mah 25wh,17,2.0,11,7,7,1.0,7,7,ZTHY,Computers,24.47,51694.0,26.428571428571427,0.8571428571428571
5060,B00S7X690C,5.0,Katia Creative Wall Decor Hanging Film Frame for Instax Mini 8 7s 90 25 50s Film/ Pringo 231 Film/ Instax SP 1 Film/ Polaroid PIC-300P Film/ Polaroid Z2300 Film (Set3),30,2.0,2,10,10,1.0,10,10,Katia,Camera & Photo,5.99,309998.0,20.1,1.0
5061,B00S94QZF8,4.166666666666667,Sony NW-ZX2 128GB ZX2 High-Resolution Audio Walkman (Japanese Import),9,6.555555555555555,5,12,12,0.6666666666666666,12,12,Sony,All Electronics,80.03,227412.0,183.33333333333334,0.75
5062,B00S9FYFOU,5.0,CWK&reg; Laptop Charger AC Adpater Power Supply Cord Plug for Acer S191HQL S200HL S200HQL Lcd Monitor Screen Acer S201HL S211HL S220HQL V195WL Lcd Monitor Screen,25,3.0,4,10,10,1.0,10,10,CWK&reg;,Computers,10.98,119873.0,29.9,1.0
5063,B00S9G8B8K,3.625,CWK Laptop Charger AC Adpater Power Supply Cord Plug for Acer Aspire E1-571-6472 E1-571-6607 E1-571-6848 E1-571-6490 E1-571-663E1-571-6659 E1-571-6680 E1-571-6801 E1-571-6811 E1-571-6856 E1-572-6648 E1-572-6477 E1-572-648 Aspire E1-572-6692 E1-572P-6403 E1-572-6870 TravelMate TMP633-M-6613 E1-572-6899 E1-572P-6426 E1-572P-6468 E1-572P-6857 E1-572P-6480 E1-731-2402 Aspire E1-731-4651 E1-731-4699 E1-731-4656 E1-771-6603 E1-771-6458 E1-771-6496 M5-481PT-6488 M5-581T-6405 S3-391-6466,46,,5,8,8,1.0,8,8,CWK&reg;,Computers,10.98,113783.0,21.5,0.875
5064,B00S9GXJYG,4.384615384615385,CWK Laptop Charger AC Adpater Power Supply Cord Plug for HP 2511x 25 inch LED Monitors HP 2711x 27 inch Diagonal LED Monitor,23,2.0,24,13,13,1.0,13,13,CWK,Computers,10.98,34007.0,22.615384615384617,0.7692307692307693
5065,B00S9H52P4,4.6923076923076925,CWK&reg; Laptop Charger AC Adpater Power Supply Cord Plug for HP Probook 6545b 6550b 6555b 6560b 6565b NW199AA#ABA HP ProBook 6565b 6570b Pavilion dv6-6b22he HP Spare Part Number 609940-001 463955-001 609947-001 609940-001 HP/Compaq 409992-001 608428-003 384020-001 6830S 6910P 8510P 8510W 6830s 6910p nx8420 nc8430 8510p 8510w 8710p 8710w 87TOUCHSMART TM2 CQ50 CQ60 CQ56 CQ56-115DX CQ56-109WM CQ56-134CA CQ56-154CA HP/Compaq EliteBook 8710w 878530p 856930p,62,,2,13,13,0.9230769230769231,13,13,CWK&reg;,Computers,11.98,94802.0,18.153846153846153,0.9230769230769231
5066,B00S9K33K2,3.925925925925926,ANTIEE Compatible C11-me370t Li-polymer Battery Replacement for Google Asus Nexus 7 laptop Me370t 3.7v 4270mah/16wh (Not Fit C11-ME370TG),18,4.0,16,27,27,1.0,27,27,Generic,Computers,15.99,81092.0,44.22222222222222,0.6296296296296297
5067,B00S9QXU0O,4.752941176470588,Getwow USB Replacement Charger Charging Cable for Fitbit Force and Fitbit Charge Wireless Activity Wristband (Black),16,4.0,2,85,85,1.0,85,85,Getwow,Home Audio & Theater,4.69,750.0,20.023529411764706,0.9529411764705882
5068,B00SA4SV4K,4.446969696969697,D-2 Low Profile Rubber Duct Cord Cover - Length: 15FT - Color: Black,13,9.2,2,132,132,0.9772727272727273,132,132,Electriduct,Home Audio & Theater,2.54,21868.0,38.18181818181818,0.8636363636363636
5069,B00SASFBJE,3.413793103448276,Lonve Pink 16GB MP4/MP3 Player Music 1.81'' Screen MP4 Music/Audio/Media Player with FM Radio,14,8.0,3,29,29,0.9310344827586207,29,29,Lonve,Home Audio & Theater,4.41,101568.0,33.58620689655172,0.6551724137931034
5070,B00SAY6ZC0,4.071428571428571,"Premium Pyle 7-Inch Double-DIN Car Stereo Receiver with Bluetooth, Dash Touchscreen Screen, TFT/LCD Monitor, CD/DVD Player, Disc/MP3/MP4/USB/SD/AM/FM (NO Navigation Disc Included) (PLDNV695B)",22,5.333333333333333,9,14,14,1.0,14,14,Pyle,Car Electronics,14.15,154309.0,77.07142857142857,0.7142857142857143
5071,B00SAY7952,3.4285714285714284,"Premium Pyle 6.5&rdquo;-Inch Double-DIN - Car Stereo Receiver with Bluetooth, Dash Touchscreen Screen, TFT/LCD Monitor, CD/DVD Player, Disc /MP3/MP4/USB /SD/AM/FM (NO Navigation Disc Included) (PLDNV66B)",25,5.0,2,7,7,1.0,7,7,Pyle,Car Electronics,139.99,93525.0,64.0,0.5714285714285714
5072,B00SAY7UTM,4.166666666666667,Pioneer TS-G1045R Dual Cone 4-Inch 210 W 2-Way Speakers-Set of 2,11,2.5,10,18,18,0.8888888888888888,18,18,Pioneer,Car Electronics,6.04,25016.0,27.666666666666668,0.8888888888888888
5073,B00SB01T1K,4.833333333333333,Sticker Chief Cute Cat Apple Macbook Vinyl Skin Sticker Decal for Retina/Air/Pro 13&quot;,13,16.0,1,6,6,1.0,6,6,Sticker Chief,Computers,6.98,90577.0,16.666666666666668,1.0
5074,B00SC8L1G4,4.583333333333333,Sony Handycam HDR-CX405 1080p HD Video Camera Camcorder with 64GB Card + Hard Case + LED Light + Battery &amp; Charger + Tripod + Kit,25,5.5,12,12,12,1.0,12,12,Sony,All Electronics,37.61,29625.0,18.666666666666668,0.8333333333333334
5075,B00SCAD96C,4.666666666666667,Sony Handycam HDR-CX440 8GB Wi-Fi 1080p HD Video Camera Camcorder with 64GB Card + Hard Case + LED Light + Battery &amp; Charger + Tripod + Kit,27,6.666666666666667,4,6,6,1.0,6,6,Sony,All Electronics,28.58,63582.0,90.16666666666667,0.8333333333333334
5076,B00SCS26KE,4.258064516129032,Sony MEX-XB100BT Single DIN Hi-Power Bluetooth in-Dash CD/AM/FM/SiriusXM Ready Car Stereo with 160W RMS (CEA Rated Power) Built-in 4-Channel Amplifier Discontinued by Manufacturer,23,5.666666666666667,9,62,62,0.8548387096774194,62,62,Sony,Car Electronics,18.3,16716.0,116.83870967741936,0.7580645161290323
5077,B00SD9J3GM,4.7272727272727275,"Uber 6 Outlet Power Strip, 4ft Cord, Safety Covers, Purple/Orange, 25116",11,,4,11,11,1.0,11,11,Uber,Home Audio & Theater,8.07,19872.0,10.181818181818182,0.9090909090909091
5078,B00SF30LLW,4.126760563380282,"Palytte Compatible Adapter &amp; Splitter Replacement for iPh 7/7 Plus / 8/8 Plus/X, Headphone 8 Pin Jack Aux Audio &amp; Charging &amp; Calling &amp; Sync Cable Connector Earphone Charger",29,9.0,2,71,71,1.0,71,71,Palytte,All Electronics,5.78,100008.0,45.42253521126761,0.8450704225352113
5079,B00SFALVA0,4.2727272727272725,Gikfun Pro Mini Atmega328 5V 16Mhz For Arduino (Pack of 3pcs) EK6013x3,12,4.0,10,11,11,1.0,11,11,Gikfun,Computers,13.98,140765.0,42.72727272727273,0.8181818181818182
5080,B00SFEZO9K,4.4375,"Dtk Performance Laptop Battery Replacement for Dell Latitude E6120 E6220 E6230 E6320 E6320xfr E6330 E6430s Series, 312-1241 312-1242 [Li-ion 11.1v 4400mah] 12 Months Warranty",24,3.6,2,32,32,0.96875,32,32,DTK,Computers,24.47,9761.0,28.5,0.875
5081,B00SGNUCH4,4.0,Gikfun ATmega328P Ch340g UNO R3 Board for Arduino Ek6001,9,2.0,2,5,5,1.0,5,5,Gikfun,Computers,7.66,175830.0,16.0,0.8
5082,B00SGVXA2A,3.769230769230769,DS18 EXL-SQ4 - 4-Inch 3-OHMS High Sound Quality Speaker - Sleek Compact Design with Chrome Finish - Superior Bass Response - 260 WATTS Max - SET OF 2,28,4.833333333333333,2,13,13,1.0,13,13,DS18,Car Electronics,6.04,84949.0,77.38461538461539,0.6923076923076923
5083,B00SHIGZ92,3.7142857142857144,Thonet and Vander Flug Bluetooth Adapter for Speakers - BT Audio Receiver (Connect Wireless) Includes 3.5mm Stereo Jack (Portable/Sleek/Lightweight),19,3.0,3,7,7,0.7142857142857143,7,7,Thonet and Vander,Home Audio & Theater,0.91,53329.0,52.714285714285715,0.5714285714285714
5084,B00SI0W09S,4.8,Sony Handycam FDR-AX33 Wi-Fi 4K Ultra HD Video Camera Camcorder with 64GB Card + Hard Case + LED Light + Microphone + Battery/Charger + Tripod Kit,26,2.0,14,5,5,1.0,5,5,Sony,All Electronics,63.79,31865.0,114.0,0.8
5085,B00SI4RGIY,4.541666666666667,"Pioneer TS-D1330C 5 1/4&quot; Component Speaker Package, Set of 2",10,6.0,4,24,24,1.0,24,24,Pioneer,Car Electronics,8.65,107375.0,70.04166666666667,0.9583333333333334
5086,B00SIIHXCO,3.9,New Black 40m Submersible Waterproof Housing Protector Case for Gopro Hero3/3+/4,11,5.0,10,10,10,1.0,10,10,iGears,All Electronics,5.53,108251.0,17.6,0.6
5087,B00SJZORU2,4.5,Cable Matters Ultra Compact 4 Port USB Hub (USB 3.0 Hub / USB 3 Hub),15,,2,16,16,0.9375,16,16,Cable Matters,Computers,11.99,32872.0,24.375,0.875
5088,B00SK2P2BW,4.428571428571429,AC Power Adapter Charger 741727-001 740015-002 for HP 250 G3 15.6&quot; Notebook New Genuine,14,2.0,7,7,7,1.0,7,7,Acbel,All Electronics,14.99,32200.0,6.857142857142857,0.8571428571428571
5089,B00SK6ZL46,4.212765957446808,NETGEAR AC750 Dual Band Gigabit Wi-Fi Range Extender EX6100 (Certified Refurbished),11,5.666666666666667,2,94,94,0.9680851063829787,94,94,NETGEAR,Computers,2.54,1869.0,41.37234042553192,0.7127659574468085
5090,B00SK9B1T2,4.5,Samsung UN40H5003AF Refurbished 40-Inch 1080p 60Hz LED TV,8,9.0,2,6,6,1.0,6,6,Samsung,All Electronics,13.74,198041.0,22.666666666666668,1.0
5091,B00SL708HO,3.8,OUKU Official Navigation Map (8G TF Card for Wince System) (Microsd Card) Lifetime Maps North America(USA + Canada) for Indash Touchscreen Car DVD Player GPS Navigation,26,3.0,4,5,5,1.0,5,5,OUKU,GPS & Navigation,3.54,214225.0,66.6,0.4
5092,B00SMBFP2W,4.43298969072165,VIZIO E43-C2 43-Inch 1080p Smart LED TV (2015 Model),9,17.333333333333332,2,97,97,0.9072164948453608,97,97,VIZIO,All Electronics,14.5,60881.0,70.64948453608247,0.8350515463917526
5093,B00SMBFZNG,4.172274562584119,VIZIO SB2920-C6 29-Inch 2.0 Channel Sound Bar,7,12.472527472527473,4,743,743,0.9327052489905787,743,743,VIZIO,All Electronics,4.38,183.0,56.825033647375506,0.7967698519515478
5094,B00SMBG8QY,4.25810635538262,VIZIO SB3821-C6 38-Inch 2.1 Channel Sound Bar with Wireless Subwoofer,10,12.184931506849315,5,771,771,0.9169909208819714,771,771,VIZIO,All Electronics,7.94,328.0,64.82101167315174,0.8171206225680934
5095,B00SMJ2FP4,4.285714285714286,ZWXJ Replacement Tablet SP4960C3B Battery3.7V 4000MAH for Samsung Galaxy Tab 2 7.0 P3100 P3110 P3113TS P6200 p6208 P3113 P6208 P3100 Plus GT-P6210 Sgh-t869 Aa1c426bs/t-b SP4960C3B,25,5.0,2,21,21,1.0,21,21,ZWXJ,Computers,8.88,17317.0,47.19047619047619,0.7619047619047619
5096,B00SNIO4I0,4.035714285714286,Garmin Drive 60LM GPS Navigator (US) - 010-01533-0C Bundle with Universal GPS Navigation Dash-Mount,14,4.461538461538462,2,28,28,0.9285714285714286,28,28,Garmin,GPS & Navigation,11.26,40781.0,32.92857142857143,0.7857142857142857
5097,B00SOJ2Q10,4.125,"Clear Cell AA/AAA Battery Holder Case, Plastic Storage Box Pack of 4",12,,3,8,8,1.0,8,8,CO RODE,Computers,5.2,177905.0,15.625,0.875
5098,B00SQE5AZC,2.625,iHome iPL22 Stereo FM Clock Radio with Lightning Dock Charge/Play for iPhone 6 5/5S (Black),15,4.0,9,8,8,0.625,8,8,iHome,Home Audio & Theater,3.95,126141.0,60.125,0.25
5099,B00SRI8YRI,3.8181818181818183,Minix NEO X8 PLUS Streaming Media Player (Black),8,2.3333333333333335,9,11,11,1.0,11,11,MINIX,All Electronics,8.39,171654.0,70.63636363636364,0.8181818181818182
5100,B00STKJB8K,3.543859649122807,Airtame Wireless HDMI Display Adapter for Businesses &amp; Education,9,5.314285714285714,16,57,57,0.49122807017543857,57,57,AIRTAME,All Electronics,10.98,8943.0,97.45614035087719,0.5964912280701754
5101,B00STTF7UM,4.6,Pwr 25 Ft Power Extension Cord Cable Extender Replacement 18AWG NEMA 5-15P to 5-15R Strip Liberator Charger Outlet Saver Extra Long UL Listed,23,,2,10,10,1.0,10,10,PWR+,All Electronics,11.99,562861.0,14.9,0.9
5102,B00SUNX8US,3.0,iMacket Keyboard Cover Silicone Skin for MacBook Pro 13&quot; 15&quot; 17&quot; (with or w/out Retina Display) MacBook Air 13&quot; and iMac Wireless Apple Keyboard (Champagne Gold),26,,7,6,6,1.0,6,6,iMacket,Computers,7.49,165279.0,32.166666666666664,0.8333333333333334
5103,B00SVJRFGE,2.0,QFX CR-91NOA All Hazard Weather Alert Clock Radio AM/FM,9,2.0,3,6,6,0.6666666666666666,6,6,QFX,Home Audio & Theater,2.0,243588.0,68.5,0.3333333333333333
5104,B00SVWU2YS,3.888888888888889,Panasonic DMP-BDT361 3D Blu-Ray Disc Player with Wi-Fi and 4K Upscaling (Certified Refurbished),13,2.6,2,9,9,1.0,9,9,Panasonic,All Electronics,79.99,110324.0,93.44444444444444,0.5555555555555556
5105,B00SVYTR7E,4.388888888888889,"Ringke [Fusion] Compatible with LG G Flex 2 Case with HD Film, Dust Cap [Drop Protection] Shock Absorption Bumper Premium Hard Case - Clear",24,3.5,2,36,36,0.9444444444444444,36,36,Ringke,Computers,9.99,93736.0,31.694444444444443,0.8611111111111112
5106,B00SWBOW8A,4.157894736842105,"AUPET Personalized Laptop Skin Sticker Decal,12&quot; 13&quot; 13.3&quot; 14&quot; 15&quot; 15.4&quot; 15.6 inch Laptop Skin Sticker Cover Art Decal Protector Notebook PC(Big Purple Butterfly)",24,2.3333333333333335,2,19,19,1.0,19,19,AUPET,Computers,7.97,60083.0,27.105263157894736,0.7894736842105263
5107,B00SWKM4M2,4.0,NETGEAR N300 Wireless N Router,5,2.0,2,5,5,0.8,5,5,NETGEAR,Computers,2.54,64330.0,37.2,0.8
5108,B00SWX7F00,4.083333333333333,Motorola SB5101 Surfboard Cable Modem - [Bulk Packaging],8,5.0,4,12,12,1.0,12,12,Surfboard,Computers,26.36,117105.0,11.5,0.9166666666666666
5109,B00SX51TGI,3.0,Garmin Drive 50LM GPS Navigator Lifetime Maps (US) 010-01532-0C Soft Case Bundle Includes GPS and 5-inch Soft Case,18,3.3333333333333335,4,6,6,1.0,6,6,Beach Camera,GPS & Navigation,99.99,127847.0,15.833333333333334,0.3333333333333333
5110,B00SX88JIQ,3.310344827586207,Black Box G1W-X Dashboard Dash Cam - Ultra Wide 170&deg; 4X Zoom 6G Glass Lens - Full HD 1080P 2.7&quot; LCD Car DVR Camera Video Recorder with Parking Mode G-Sensor WDR Night Vision Motion Detection,35,8.869565217391305,2,116,116,0.9568965517241379,116,116,Black Box,Car Electronics,40.0,98763.0,104.34482758620689,0.5431034482758621
5111,B00SXBNQVI,4.65,Garmin Drive 60LM GPS Navigator (US) - 010-01533-0C Case Bundle with PocketPro XL Hardshell Case,15,8.714285714285714,1,20,20,0.95,20,20,Beach Camera,GPS & Navigation,74.99,19658.0,49.75,0.85
5112,B00SXH62M2,3.0,"Sound Storm FR1600.2 Force 1600 Watt, 2 Channel, 2 to 8 Ohm Stable Class A/B, Full Range, Bridgeable, MOSFET Car Amplifier with Remote Subwoofer Control",25,2.0,2,5,5,1.0,5,5,Sound Storm Laboratories,Car Electronics,7.43,305651.0,22.6,0.8
5113,B00SXH6BOG,3.5,"SOUND STORM FR4000.1 Amplifier - 4000 Watt, Class D, 1 Ohm Stable Monoblock with Remote Subwoofer Control",17,3.25,2,8,8,0.75,8,8,Sound Storm Laboratories,Car Electronics,10.12,204735.0,44.5,0.25
5114,B00SY4FSTM,4.3,"1byone Belt Driven Bluetooth Turntable with Built-in Stereo Speaker, Vintage Style Record Player, Vinyl-to-MP3 Recording, Natural Wood",17,,10,10,10,0.9,10,10,1 BY ONE,All Electronics,8.19,2429.0,8.9,0.9
5115,B00SYGF80E,4.333333333333333,"DS18 PRO-X6M PRO Series 6.5-Inch Midrange Loudspeaker 225 Watts RMS, 450 Watts Max Power",14,2.3333333333333335,3,18,18,0.8333333333333334,18,18,DS18,Car Electronics,6.04,39543.0,43.388888888888886,0.8333333333333334
5116,B00SYLP5C0,4.8,"NEW CISCO CCNA v3.0 100-105, 200-105, 200-125 CCNP v2.0 LAB KIT R&amp;S IOS 15",14,,2,5,5,1.0,5,5,Cisco,Computers,399.0,68344.0,17.0,1.0
5117,B00SYUR510,3.0,GPX TCR340 Intelli-Set Clock with Digital Tune AM-FM Radio,9,5.4,10,12,12,0.4166666666666667,12,12,GPX,All Electronics,2.0,208343.0,96.75,0.4166666666666667
5118,B00SZI5GCQ,4.138888888888889,Sony BDP-S3200 Blu-Ray Disc Player with Wi-Fi (Certified Refurbished),9,4.8,10,72,72,0.9861111111111112,72,72,Sony,All Electronics,4.76,16419.0,47.361111111111114,0.7638888888888888
5119,B00T06M95Y,3.8,Minix NEO Z64-A Streaming Media Player (Black),7,,2,5,5,1.0,5,5,MINIX,All Electronics,8.65,124704.0,19.8,0.6
5120,B00T0NQZT8,4.083333333333333,"Wireless Bluetooth Outdoor Weatherproof Patio Speaker, 5.25&quot; High Definition Composite Shell (Pair, White) OSD BTP525",15,8.181818181818182,5,36,36,0.8611111111111112,36,36,OSD Audio,Home Audio & Theater,8.96,78257.0,92.22222222222223,0.75
5121,B00T1AB0N6,4.363636363636363,Select Increments DPE97025 Dash-Pods (without Speakers),6,,2,11,11,1.0,11,11,Select Increments,Car Electronics,79.95,82565.0,68.63636363636364,0.8181818181818182
5122,B00T39JIZM,4.545454545454546,Panasonic HC-V770 Wireless Smartphone Twin Recording Wi-Fi HD Video Camera Camcorder with 32GB Card + Case + LED Light + Tripod + Kit,23,4.5,8,11,11,1.0,11,11,Panasonic,All Electronics,448.0,180834.0,83.9090909090909,0.9090909090909091
5123,B00T39ZPFE,5.0,Panasonic HC-V770 Wireless Smartphone Twin Wi-Fi HD Video Camera Camcorder + 32GB Card + Case + LED Light + Microphone + Tripod + Tele/Wide Lens Kit,26,6.5,11,5,5,1.0,5,5,Panasonic,All Electronics,42.97,199767.0,17.6,1.0
5124,B00T3QBK60,4.833333333333333,"BOSS Audio MRGB65 200 Watt (Per Pair), 6.5 Inch, Full Range, 2 Way Marine Speakers, (Sold in Pairs) Multi Color LED Illumination with Wireless Radio Frequency Remote",27,2.0,8,6,6,1.0,6,6,BOSS Audio Systems,Car Electronics,7.43,29400.0,37.333333333333336,1.0
5125,B00T3QBROA,3.420289855072464,BOSS (611UAB) Audio Single-Din Mech-Less Multimedia Player (no CD/DVD) - Bluetooth enabled,12,8.4,7,69,69,0.9855072463768116,69,69,BOSS Audio Systems,Car Electronics,1.96,10275.0,44.710144927536234,0.6231884057971014
5126,B00T3QC096,3.256880733944954,"Sound Storm ML41B Single Din, Bluetooth, MP3/USB/SD FM Car Stereo, (No CD/DVD), Wireless Remote Control",15,5.0,2,109,109,0.981651376146789,109,109,Sound Storm Laboratories,Car Electronics,1.96,53133.0,75.34862385321101,0.5229357798165137
5127,B00T3QC0QO,3.875,Power Acoustik BAMF-122 Bumper-122 Subwoofer 3500 Watts 12 inches Dual Suspension,11,2.75,1,8,8,0.875,8,8,Power Acoustik,Car Electronics,12.4,121831.0,41.375,0.625
5128,B00T3QC3JS,4.090909090909091,Power Acoustik PDN 626B Double Din AM/FM/DVD/BT 6.2-Inch with Navigation,10,14.666666666666666,2,66,66,1.0,66,66,Power Acoustik,All Electronics,8.71,23930.0,128.43939393939394,0.7424242424242424
5129,B00T3TOTV0,4.833333333333333,Cambridge - Topaz SR20 Receiver (Black),6,7.833333333333333,10,6,6,0.8333333333333334,6,6,Cambridge Audio,All Electronics,18.68,48725.0,105.5,1.0
5130,B00T3VMSPW,4.273972602739726,"Hifonics ZRX1816.1D Zeus Mono Class-D Subwoofer Amplifier, 1800-Watt",8,7.523809523809524,2,73,73,0.9726027397260274,73,73,Hifonics,Car Electronics,12.4,28687.0,38.013698630136986,0.8082191780821918
5131,B00T3VMUPA,4.45,"Hifonics ZRX2016.4 Zeus Car Audio Amplifier, 4-Channel 2000-Watt",8,4.571428571428571,2,20,20,1.0,20,20,Hifonics,Car Electronics,14.56,30707.0,27.5,0.9
5132,B00T48CVWE,4.278260869565218,Samsung UN65JU6500 65-Inch 4K Ultra HD Smart LED TV (2015 Model),11,12.024096385542169,1,230,230,0.7739130434782608,230,230,Samsung,All Electronics,81.13,92809.0,118.75217391304348,0.8043478260869565
5133,B00T48CWAK,4.269035532994923,Samsung UN48JU6700 Curved 48-Inch 4K Ultra HD Smart LED TV,10,7.436619718309859,2,197,197,0.8426395939086294,197,197,Samsung,All Electronics,580.24,115302.0,80.83248730964468,0.7918781725888325
5134,B00T4ZK7RI,4.833333333333333,GoPro HERO4 Silver Edition Camera HD Camcorder + Deluxe Carrying Case + Head Strap + Chest Strap + Suction Cup Mount + Wrist Strap Band + Monopod + 64GB SDXC MicroSD Memory Card + Accessory Bundle,36,,2,6,6,1.0,6,6,Photo4Less,All Electronics,41.84,127075.0,5.833333333333333,0.8333333333333334
5135,B00T5RI6C8,3.9473684210526314,MINIX NEO A2 Lite 2.4GHz Wireless QWERTY Keyboard Wireless Mouse TV BOX Remote Control For MINIX NEO Series TV BOX /HTPC /Amazon Fire TV/Samsung TV /Android TV Box /PC Media player /Gyroscope Games(On MINIX NEO) [By Authorized Dealer Also Popular],40,2.8,3,19,19,1.0,19,19,Suitable,All Electronics,15.99,126608.0,51.78947368421053,0.6842105263157895
5136,B00T63YVAM,4.1647727272727275,VIZIO M70-C3 70-Inch 4K Ultra HD Smart LED TV (2015 Model),11,9.029850746268657,5,528,528,0.7386363636363636,528,528,VIZIO,All Electronics,107.68,94348.0,137.44128787878788,0.7727272727272727
